"id","label","KBM7_CS_label","wang_consensus_o","wang_consensus_e","label_crispr_100","label_crispr_50","label_crispr_25","label_crispr_10","label_CS_ACH_most_freq","label_CS_ACH_CS0_100","fba_label","avana0","avana10","EPGAT_OGEE","avana_OGEE","sanger_OGEE","novartis_OGEE"
"ENSG00000119408","n2524","NE","CS8","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000119638","n2525","NE","CS5","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000120539","n2526","NE","CS0","E","E","NE","E","E","E","CS0","CS1","false","ND","ND","E","E","E","NE"
"ENSG00000121989","n2527","ND","CS7","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000122966","n2528","NE","CS1","NE","NE","NE","NE","NE","NE","CS2","CS2","false","NE","NE","E","NE","NE","NE"
"ENSG00000123143","n2529","NE","CS3","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000123374","n2530","NE","CS1","NE","NE","NE","NE","NE","NE","CS1","CS1","false","NE","NE","E","NE","NE","NE"
"ENSG00000123612","n2531","NE","CS6","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000124784","n2532","NE","CS1","E","NE","NE","NE","E","E","CS1","CS1","false","ND","ND","E","E","E","NE"
"ENSG00000125651","n2533","ND","CS1","E","NE","NE","NE","NE","NE","CS1","CS1","false","NE","NE","E","NE","NE","NE"
"ENSG00000125834","n2534","ND","CS5","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE","NE"
"ENSG00000126562","n2535","NE","CS2","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","NE","NE","NE","NE"
"ENSG00000126583","n2536","NE","CS5","NE","NE","NE","NE","NE","NE","CS7","CS7","false","NE","NE","NE","NE","NE","NE"
"ENSG00000127564","n2537","ND","CS0","E","E","NE","E","E","E","CS0","CS1","false","ND","ND","E","E","E","NE"
"ENSG00000128829","n2538","NE","CS3","E","NE","NE","NE","NE","NE","CS4","CS4","false","E","NE","E","NE","NE","NE"
"ENSG00000129465","n2539","NE","CS3","NE","NE","NE","NE","NE","NE","CS2","CS2","false","NE","NE","E","NE","NE","NE"
"ENSG00000130175","n2540","ND","CS3","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000130413","n2541","NE","CS9","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE","NE"
"ENSG00000130669","n2542","NE","CS6","E","NE","NE","NE","NE","NE","CS3","CS3","false","NE","NE","NE","NE","NE","NE"
"ENSG00000130758","n2543","NE","CS5","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE","NE"
"ENSG00000131023","n2544","NE","CS5","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","NE","NE","NE","NE"
"ENSG00000131791","n2545","NE","CS1","E","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE","NE"
"ENSG00000132356","n2546","NE","CS0","E","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE","NE"
"ENSG00000133059","n2547","E","CS8","NE","NE","NE","NE","NE","NE","CS3","CS3","false","NE","NE","NE","NE","NE","NE"
"ENSG00000133083","n2548","NE","CS5","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000134058","n2549","NE","CS0","E","E","NE","E","E","E","CS0","CS1","false","ND","ND","E","E","NE","NE"
"ENSG00000134070","n2550","NE","CS9","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","NE","NE","NE","NE"
"ENSG00000134072","n2551","NE","CS3","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000134318","n2552","NE","CS1","NE","NE","NE","NE","NE","NE","CS8","CS8","false","NE","NE","E","NE","NE","NE"
"ENSG00000134398","n2553","NE","CS2","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE",NA
"ENSG00000134602","n2554","NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"false","NE","NE","NE","NE",NA,"NE"
"ENSG00000135090","n2555","NE","CS3","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000135250","n2556","ND","CS4","NE","NE","NE","NE","NE","NE","CS3","CS3","false","NE","NE","E","NE","NE","NE"
"ENSG00000135341","n2557","NE","CS1","E","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000135409","n2558","NE","CS0","E","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE","NE"
"ENSG00000135446","n2559","NE","CS1","E","NE","NE","NE","NE","E","CS2","CS2","false","E","NE","E","NE","NE","NE"
"ENSG00000135503","n2560","NE","CS3","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","NE","NE","NE","NE"
"ENSG00000136098","n2561","NE","CS3","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE","NE"
"ENSG00000136643","n2562","E","CS4","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000136807","n2563","NE","CS0","E","E","NE","E","E","E","CS0","CS1","false","ND","ND","E","E","E","NE"
"ENSG00000137193","n2564","NE","CS1","E","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000137275","n2565","NE","CS2","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","NE","NE","NE","NE"
"ENSG00000137601","n2566","NE","CS3","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000137843","n2567","NE","CS2","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE",NA
"ENSG00000138395","n2568","NE","CS3","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE","NE"
"ENSG00000138669","n2569","NE","CS3","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000138696","n2570","NE","CS8","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE","NE"
"ENSG00000138756","n2571","NE","CS5","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE","NE"
"ENSG00000138769","n2572","NE","CS6","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000139567","n2573","NE","CS3","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE","NE"
"ENSG00000139625","n2574","NE","CS3","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000139908","n2575","NE","CS6","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","NE","NE","NE","NE"
"ENSG00000140474","n2576","ND","CS1","NE","NE",NA,NA,NA,NA,NA,NA,"false","NE","NE","NE","NE",NA,"NE"
"ENSG00000140992","n2577","NE","CS2","NE","NE","NE","E","E","E","CS0","CS1","false","E","NE","E","NE","NE","NE"
"ENSG00000141503","n2578","ND","CS4","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000141551","n2579","E","CS1","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","NE","NE","NE","NE"
"ENSG00000141639","n2580","NE","CS7","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE","NE"
"ENSG00000142149","n2581","NE","CS6","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE","NE"
"ENSG00000142208","n2582","NE","CS3","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000142731","n2583","NE","CS0","E","NE","NE","E","E","E","CS0","CS1","false","ND","ND","E","E","E","NE"
"ENSG00000142733","n2584","NE","CS1","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000143674","n2585","NE",NA,NA,NA,"NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE",NA,"NE"
"ENSG00000143776","n2586","NE","CS8","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000145349","n2587","E","CS8","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000145632","n2588","NE","CS7","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000146872","n2589","NE","CS4","NE","NE","NE","NE","NE","NE","CS1","CS1","false","NE","NE","E","NE","E","NE"
"ENSG00000147044","n2590","ND","CS9","NE","NE",NA,NA,NA,NA,NA,NA,"false","NE","NE","E","NE","NE","NE"
"ENSG00000147133","n2591","NE","CS0","E","E",NA,NA,NA,NA,NA,NA,"false","NE","NE","E","NE","E","NE"
"ENSG00000147613","n2592","NE","CS4","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE","NE"
"ENSG00000148660","n2593","NE","CS4","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000149269","n2594","NE","CS2","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000149311","n2595","NE","CS2","NE","NE","NE","NE","NE","NE","CS7","CS7","false","NE","NE","E","NE","NE","NE"
"ENSG00000149554","n2596","NE","CS0","E","E","E","E","E","E","CS0","CS0","false","ND","ND","E","E","E","NE"
"ENSG00000149930","n2597","NE","CS3","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE","NE"
"ENSG00000150457","n2598","NE","CS8","NE","NE","NE","NE","NE","NE","CS8","CS8","false","NE","NE","NE","NE","NE","NE"
"ENSG00000151292","n2599","NE","CS7","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE","NE"
"ENSG00000151414","n2600","NE","CS8","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE","NE"
"ENSG00000152332","n2601","NE","CS6","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE","NE"
"ENSG00000152495","n2602","ND","CS8","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000152953","n2603","NE","CS2","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000154229","n2604","NE","CS3","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000154237","n2605","E","CS6","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000154310","n2606","NE","CS6","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000155657","n2607","NE","CS8","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000156345","n2608","ND","CS5","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000156711","n2609","NE","CS3","E","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000156970","n2610","NE","CS0","E","E","NE","E","E","E","CS0","CS1","false","ND","ND","E","E","NE","NE"
"ENSG00000157106","n2611","NE","CS0","E","E","NE","E","E","E","CS0","CS1","false","ND","ND","E","E","NE","NE"
"ENSG00000158828","n2612","NE","CS2","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000159792","n2613","NE","CS5","NE","NE","NE","NE","NE","NE","CS8","CS8","false","NE","NE","E","NE","NE","NE"
"ENSG00000160145","n2614","NE","CS5","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000160447","n2615","NE","CS5","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000160469","n2616","NE","CS4","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","NE","NE","NE","NE"
"ENSG00000160551","n2617","NE","CS6","NE","NE","NE","NE","NE","NE","CS9","CS9","false","NE","NE","E","NE","NE","NE"
"ENSG00000160584","n2618","NE","CS2","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000160602","n2619","NE","CS2","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000162302","n2620","E","CS2","E","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000162409","n2621","NE","CS5","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000162526","n2622","NE","CS7","NE","NE","NE","NE","NE","NE","CS2","CS2","false","NE","NE","E","NE","NE","NE"
"ENSG00000162889","n2623","NE","CS4","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000163349","n2624","NE","CS3","NE","NE","NE","NE","NE","NE","CS3","CS3","false","NE","NE","E","NE","NE","NE"
"ENSG00000163482","n2625","NE","CS1","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","NE","NE","NE","NE"
"ENSG00000163545","n2626","NE","CS5","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","NE","NE","NE","NE"
"ENSG00000163558","n2627","NE","CS8","NE","NE","NE","NE","NE","NE","CS2","CS2","false","E","NE","E","NE","E","NE"
"ENSG00000163788","n2628","NE","CS8","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000163932","n2629","NE","CS4","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000164543","n2630","E","CS7","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000164885","n2631","NE","CS9","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000164896","n2632","NE","CS3","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE","NE"
"ENSG00000165238","n2633","NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"false","ND","ND","NE",NA,NA,"NE"
"ENSG00000165304","n2634","NE","CS8","NE","NE","NE","NE","NE","NE","CS3","CS3","false","NE","NE","E","NE","NE","NE"
"ENSG00000165752","n2635","NE","CS7","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000166333","n2636","NE","CS6","NE","NE","NE","NE","NE","NE","CS1","CS1","false","E","NE","E","NE","NE","NE"
"ENSG00000166483","n2637","NE","CS0","E","E","E","E","E","E","CS0","CS0","false","ND","ND","E","E","E","NE"
"ENSG00000166484","n2638","NE","CS3","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE","NE"
"ENSG00000166501","n2639","NE","CS5","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000166851","n2640","ND","CS0","E","E","E","E","E","E","CS0","CS0","false","ND","ND","E","E","E","NE"
"ENSG00000167258","n2641","NE","CS0","E","NE","NE","NE","NE","NE","CS1","CS1","false","NE","NE","E","NE","NE","NE"
"ENSG00000167657","n2642","NE","CS1","E","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","NE","NE","NE","NE"
"ENSG00000168038","n2643","NE","CS8","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","NE","NE","NE","NE"
"ENSG00000168067","n2644","NE","CS2","E","NE","NE","NE","NE","NE","CS3","CS3","false","NE","NE","E","NE","NE","NE"
"ENSG00000168404","n2645","NE","CS5","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000169032","n2646","NE","CS1","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000169118","n2647","NE","CS1","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000169302","n2648","E","CS4","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE","NE"
"ENSG00000169679","n2649","NE","CS1","NE","NE","NE","NE","NE","E","CS1","CS1","false","E","E","E","NE","E","NE"
"ENSG00000169967","n2650","NE","CS7","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000170145","n2651","NE","CS1","NE","NE","NE","NE","NE","NE","CS3","CS3","false","NE","NE","E","NE","NE","NE"
"ENSG00000170312","n2652","NE","CS0","E","E","E","E","E","E","CS0","CS0","false","ND","ND","E","E","E","NE"
"ENSG00000170390","n2653","NE","CS6","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000171132","n2654","NE","CS8","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000171219","n2655","NE","CS2","E","NE","NE","NE","NE","NE","CS3","CS3","false","NE","NE","E","NE","NE","NE"
"ENSG00000172071","n2656","NE","CS3","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","NE","NE","NE","NE"
"ENSG00000172315","n2657","E","CS0","E","NE","NE","NE","E","E","CS1","CS1","false","E","E","E","NE","E","NE"
"ENSG00000172680","n2658","NE","CS2","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000172939","n2659","NE","CS4","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000173327","n2660","NE","CS2","E","NE","NE","NE","NE","NE","CS3","CS3","false","NE","NE","E","NE","NE","NE"
"ENSG00000173846","n2661","NE","CS5","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000174672","n2662","ND","CS6","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE","NE"
"ENSG00000175054","n2663","NE","CS0","E","E","NE","NE","E","E","CS1","CS1","false","E","E","E","NE","E","NE"
"ENSG00000175634","n2664","NE","CS4","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE","NE"
"ENSG00000177169","n2665","NE","CS3","NE","NE","NE","NE","NE","NE","CS7","CS7","false","NE","NE","E","NE","NE","NE"
"ENSG00000177189","n2666","NE","CS6","NE","NE",NA,NA,NA,NA,NA,NA,"false","NE","NE","E","NE","NE","NE"
"ENSG00000178093","n2667","NE","CS5","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000178607","n2668","E","CS6","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000178950","n2669","NE","CS0","E","NE","NE","NE","NE","NE","CS2","CS2","false","NE","NE","E","NE","NE","NE"
"ENSG00000178999","n2670","NE","CS0","E","E","E","E","E","E","CS0","CS0","false","ND","ND","E","E","E","NE"
"ENSG00000180138","n2671","NE","CS3","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","NE","NE","NE","NE"
"ENSG00000180370","n2672","NE","CS2","NE","NE","NE","NE","NE","NE","CS3","CS3","false","NE","NE","E","NE","NE","NE"
"ENSG00000180815","n2673","NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"false","ND","ND","NE",NA,NA,"NE"
"ENSG00000181085","n2674","NE","CS1","E","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000181409","n2675","NE","CS3","NE","NE","NE","NE","NE","NE","CS3","CS3","false","NE","NE","E","NE","NE","NE"
"ENSG00000182541","n2676","NE","CS5","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE","NE"
"ENSG00000183049","n2677","NE","CS8","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE","NE"
"ENSG00000183421","n2678","NE","CS6","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","NE","NE","NE","NE"
"ENSG00000183735","n2679","NE","CS5","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000183765","n2680","NE","CS9","NE","NE","NE","NE","NE","NE","CS9","CS9","false","NE","NE","E","NE","NE","NE"
"ENSG00000183943","n2681","NE","CS7","NE","NE",NA,NA,NA,NA,NA,NA,"false","NE","NE","E","NE","NE","NE"
"ENSG00000184216","n2682","NE","CS1","E","NE",NA,NA,NA,NA,NA,NA,"false","NE","NE","NE","NE","NE","NE"
"ENSG00000185324","n2683","E","CS1","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000185386","n2684","NE","CS4","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE","NE"
"ENSG00000185532","n2685","NE","CS1","E","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000186716","n2686","NE","CS0","E","NE","NE","NE","NE","NE","CS7","CS7","false","NE","NE","E","NE","NE","NE"
"ENSG00000188130","n2687","NE","CS7","NE","NE","NE","NE","NE","NE","CS7","CS7","false","NE","NE","E","NE","NE","NE"
"ENSG00000188191","n2688","NE","CS9","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","NE","NE","NE","NE"
"ENSG00000188322","n2689","E","CS2","NE","NE","NE","NE","NE","NE","CS3","CS3","false","NE","NE","NE","NE","NE","NE"
"ENSG00000188906","n2690","NE","CS4","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","NE","NE","NE","NE"
"ENSG00000196335","n2691","NE","CS8","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000196455","n2692","NE","CS1","NE","NE","NE","NE","NE","NE","CS1","CS1","false","NE","NE","E","NE","NE","NE"
"ENSG00000196632","n2693","NE","CS7","NE","NE",NA,NA,NA,NA,NA,NA,"false","NE","NE","E","NE","NE","NE"
"ENSG00000196730","n2694","NE","CS9","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE","NE"
"ENSG00000197168","n2695","NE","CS4","NE","NE","NE","NE","NE","NE","CS3","CS3","false","NE","NE","NE","NE","NE","NE"
"ENSG00000197442","n2696","NE","CS5","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000198001","n2697","NE","CS6","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000198355","n2698","NE","CS2","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000198586","n2699","ND","CS5","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000198648","n2700","NE","CS4","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000198752","n2701","NE","CS6","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000198909","n2702","E","CS3","E","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000204217","n2703","NE","CS4","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000204344","n2704","NE","CS2","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","NE","NE","NE","NE"
"ENSG00000204435","n2705","E","CS0","E","E","NE","NE","E","E","CS0","CS1","false","ND","ND","E","E","NE",NA
"ENSG00000205111","n2706","NE","CS8","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","NE","NE","NE","NE"
"ENSG00000206203","n2707","NE","CS6","E","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000211455","n2708","NE","CS5","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE","NE"
"ENSG00000212122","n2709","E","CS8","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE","NE"
"ENSG00000213923","n2710","NE","CS4","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE",NA
"ENSG00000214102","n2711","NE","CS9","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","NE","NE","NE","NE"
