name,label
COG3,CS0
COG8,CS1
COG6,CS2
EDARADD,CS5
EDAR,CS5
ERO1A,CS5
ERO1B,CS5
ATG7,CS6
SOCS7,CS4
LAX1,CS5
TUB,CS5
CALD1,CS5
PI4K2A,CS4
ANXA7,CS4
BACE1,CS4
TMLHE,CS7
TAOK2,CS6
SHKBP1,CS6
ATP2B2,CS5
SLC6A4,CS4
SLC16A4,CS3
BACE2,CS5
CPN1,CS6
PDHA2,CS5
RBSN,CS1
VPS45,CS2
RIN2,CS5
RAPGEF6,CS4
GCAT,CS3
TDH,
FCN3,CS6
MLC1,CS5
LIMK2,CS6
TKT,CS2
FBXO7,CS5
FBXW2,CS5
FBXL3,CS4
FBXO44,CS4
RUFY1,CS6
RUFY2,CS5
FOXF2,CS6
CDR2,CS5
STK17A,CS4
STK17B,CS5
HELB,CS5
TRIP11,CS4
SYNE2,CS5
AFAP1,CS5
REV3L,CS2
SCIN,CS5
FTCD,CS5
PHLDB2,CS4
RCVRN,CS4
FBH1,CS6
PYGB,CS5
CDK5R2,CS5
GJD3,CS4
CCNO,CS5
LIG1,CS2
SEPTIN9,
ICOSLG,
ICOS,CS6
THAP12,CS2
H2AC20,CS0
PLEKHA2,
PLEKHA1,CS7
NR2E3,
TST,CS6
RLIM,CS4
ABCE1,CS0
RNASEL,CS5
RPS18,CS0
HOMER2,CS5
ADCYAP1,CS7
CPAMD8,CS1
BCAM,CS6
MGP,CS8
CHRNA4,CS4
PHF5A,CS0
SF3B5,CS0
U2SURP,CS0
DHX15,CS0
CHERP,CS0
DDX46,CS0
DNAJC8,CS0
ACTA2,CS5
MADCAM1,CS6
IL1RL1,CS7
TMED1,CS4
OAZ3,CS6
NFAT5,CS5
KIF2C,CS1
PAIP2,CS4
CCN1,CS5
SRPRA,CS1
SSR2,CS2
CORT,CS5
SSTR1,CS5
SSTR3,CS6
SSTR4,CS7
SSTR5,CS6
PRL,CS5
CARS1,CS0
IL10RB,CS6
IL22RA1,CS5
DYSF,CS5
SPN,CS6
IL37,CS5
GZMB,CS5
IL25,CS6
SST,CS6
SOX13,CS7
KIF13B,CS5
HCST,CS5
STATH,CS7
MUC5B,CS4
HTN1,
EPCAM,CS3
CPLX1,CS7
DUSP14,CS4
CD3G,CS5
SECTM1,CS4
COX4I2,CS4
CYB5A,CS7
NDOR1,CS1
POR,CS5
CYP2C19,CS5
CYP2C9,CS5
CYP1A2,CS5
CDH9,CS6
CDH7,CS7
SDC3,CS5
DDO,CS6
PLA2G2A,CS6
PKP1,CS5
RCAN2,CS6
FKBP8,CS4
DLD,CS2
TBX3,CS4
CABP2,CS4
CABP5,CS6
POLR3D,CS1
POLR3B,CS0
POLR3E,CS1
POLR3H,CS0
POLR3K,CS0
TBXA2R,CS6
LYST,CS5
ESS2,CS0
NCDN,CS3
PCBP4,CS5
DNAJC14,CS5
CNTROB,CS6
CENPJ,CS2
MRPL17,CS1
ZNF521,CS5
CELF4,CS5
MYO10,CS5
CACNA1S,CS4
LAMA2,CS5
PGM5,CS3
DUSP5,CS6
CAP2,CS7
KCNK1,CS6
SCARB2,CS5
THY1,CS6
NFE4,
NAB1,CS6
SERPINB1,CS6
PRSS1,CS4
HARS1,CS0
FGF8,CS6
PSIP1,CS4
DCLRE1C,CS6
CEBPD,CS4
EREG,CS5
PECR,CS4
EPO,CS6
IL3RA,CS7
MATN4,CS5
MATN1,CS3
NCOA7,CS5
ZNF398,CS6
BTF3,CS0
CD163,CS5
TYRP1,CS5
GALNT5,CS5
CTNNA3,CS5
CFD,CS6
FAIM2,CS5
PTPRU,CS3
HRG,CS5
GPC4,CS6
NRG2,CS4
CNTN2,CS3
MAML2,CS6
MAML3,CS6
TNNT2,CS1
TPH1,CS5
PIP4K2B,CS5
DCT,CS5
TH,CS5
CTSG,CS4
CCNE2,CS4
MYT1,CS4
REG3A,CS6
IGSF1,CS6
ITGA10,CS5
TGOLN2,CS4
GP6,CS7
DNAJB4,CS6
SIT1,CS5
LALBA,CS5
B4GALT1,CS4
GABRA1,CS6
GABRA4,CS5
ZFPM1,CS4
GTF2A1L,CS4
FCN2,CS6
CCL17,CS4
CCL22,CS6
N4BP3,CS6
ZNF675,CS5
UPP1,CS6
UPP2,CS5
PARP2,CS5
ACADVL,CS5
AGA,CS5
PYGL,CS4
SART1,CS0
IGHE,
SRR,CS6
DZIP3,CS5
VPS4A,CS3
CRCP,CS0
HIBADH,CS6
ADGRL4,CS6
PTPRN2,CS5
PRUNE1,CS2
POMC,CS4
MC1R,CS6
MNT,CS4
XAF1,CS5
RAB11B,CS5
ZFPM2,CS6
OPN1LW,CS5
POU3F2,CS7
IRAK4,CS6
EDA,CS5
PJA2,CS5
NUMBL,CS6
GMCL1,CS4
UCHL5,CS2
HAUS7,CS0
GRIK3,CS4
CDC26,CS1
GSTM1,
GSTM2,CS4
CFB,CS3
DOCK9,CS6
CDC42EP5,CS6
PLEKHG2,CS5
RHOJ,CS5
KIF13A,CS4
PC,CS2
GOT1,CS5
UMOD,CS4
GSPT2,CS5
FGD1,CS5
SNX13,CS6
GUCY1A2,CS7
MS4A3,CS5
GZMA,CS3
PRKCH,CS4
RBBP9,CS6
AHSA2P,
CCL20,CS7
CCL21,CS5
ANOS1,CS6
CRLF1,CS5
MARCKSL1,CS4
TREM1,CS5
MAGI2,CS5
DCTN4,CS1
SCHIP1,CS5
EPN2,CS5
REST,CS3
LCP1,CS5
COL18A1,CS5
ZRANB1,CS5
OTUD7B,CS6
LIMS2,CS4
SCN4A,CS5
KCNA3,CS5
PRSS3,CS4
LTK,CS5
BNIP1,CS1
IL3,CS5
THBS2,CS6
EXO1,CS4
CD93,CS6
CR1,
IFNA1,
GJB2,CS5
ELF4,CS5
ELF2,CS3
LTBP1,CS6
LMNB2,CS5
TOR1AIP1,CS4
UBE2V1,CS1
DNAJC5,CS6
ADAR,CS2
KRT72,CS5
MX2,CS7
BAIAP3,CS4
CRABP2,CS4
ADGRL2,CS6
REV1,CS3
CSH2,
IL1B,CS5
CASP14,CS6
S100A12,CS3
PLOD1,CS6
PPM1D,CS1
CWC15,
SCAF8,CS4
RPL13,CS0
NCR2,CS3
FCAR,CS7
FCGR2B,CS3
UCP2,CS5
UCP3,CS5
HOXD12,CS5
HPCA,CS5
MLXIPL,CS5
DPP4,CS5
TAF5L,CS9
TADA1,CS9
UBXN6,CS4
SCAMP3,CS6
CYP3A4,CS5
TIMMDC1,CS2
BRINP3,CS5
VMP1,CS0
SCRN1,CS6
RHOBTB3,CS4
DECR1,CS6
OSBPL5,CS5
PLD3,CS7
ZNF302,CS6
TMCC2,CS6
CTDSPL,CS7
PLAAT4,CS6
ADRM1,CS2
RBBP6,CS0
ZBTB38,CS6
EVA1C,CS4
LINC00305,
ANAPC16,CS5
HECTD3,CS4
DTL,CS0
SLC11A2,CS4
NDFIP1,CS6
FBXW4,CS5
ATPAF1,CS4
YME1L1,CS4
LRATD2,CS5
NKD2,CS5
EMILIN2,CS6
GAS1,CS4
DLK1,CS4
C1GALT1C1,CS5
C1GALT1,CS4
RNF103,CS3
IRF2BP1,CS4
JDP2,CS6
CD40LG,CS6
AP4S1,CS4
PPIP5K1,CS5
CYLD,CS5
DDX58,CS5
SNX3,CS7
NAXE,CS5
PCLAF,CS5
RABGAP1,CS6
SHD,CS6
SHE,CS4
SDHB,CS2
AOX1,CS6
TAF1L,CS7
LRRFIP2,CS7
FKBP7,CS6
TRIP12,CS5
TTYH3,CS5
TTYH2,CS4
PRMT3,CS6
PRKAA2,CS4
PRKAG3,CS5
MPHOSPH8,CS4
AIPL1,CS4
BACH2,CS6
FILIP1,CS5
GNGT1,CS7
GNGT2,CS8
GNB3,CS5
EXOSC3,CS1
TRAM1,CS6
NEO1,CS5
PDK4,CS5
PKM,CS1
ENO3,CS5
ABTB2,CS5
TRIM68,CS7
FBXL6,CS2
SYVN1,CS1
RNF180,CS3
HERC3,CS5
HERC6,CS6
HERC4,CS5
DCAF1,
LAMP1,CS6
PELI3,CS4
HLTF,CS7
IGHM,
SEL1L,CS3
TRA,
RNF43,CS6
RBCK1,CS7
FANCM,CS2
FAAP100,CS3
FAAP24,CS2
EGLN2,CS2
EGLN1,CS6
LTBP4,
RIDA,CS5
DERL2,CS2
DERL3,CS4
ATXN7L3,CS2
ANKRD6,CS5
GRWD1,CS1
GMNN,CS1
OTUD5,CS3
RNF125,CS4
USP3,CS6
MARCHF2,
SPRED1,CS7
SPRY1,CS6
SPRY3,CS6
SPRED2,CS6
PPP3CB,CS3
PLAGL2,CS4
UHRF1,
OS9,CS4
AGL,CS3
NHLRC1,CS5
GPI,CS2
PARP14,CS4
PELI1,CS6
PELI2,CS5
TBC1D7,CS6
GCM1,CS4
NDUFS1,CS3
RNF181,CS3
CXXC1,CS3
KMT2D,CS1
H1-1,
NAP1L4,CS6
H2AC8,CS2
VRK1,CS1
SMC5,CS1
SMC6,CS1
STAG3,CS5
H1-5,
PADI4,CS6
FOXP3,CS7
NSD2,CS5
SETD1B,CS4
WDR82,CS0
ASB4,CS6
L3MBTL1,CS4
ETV7,CS5
TTK,CS1
PRPF40B,CS5
SIPA1,CS4
CTR9,CS1
LEO1,CS3
PAF1,CS1
GMPS,CS1
NPRL3,
DOT1L,CS5
HUWE1,CS1
ING2,CS5
BRMS1L,CS4
ING3,CS1
EPC1,CS2
EPC2,CS3
JADE2,CS6
JADE3,CS4
KAT6A,CS4
BRPF3,CS5
BRPF1,CS3
OSR1,CS7
YBX3,CS3
H1-10,
IGKV2-40,
RPL10A,CS0
SDF2L1,CS4
SLC22A11,CS6
EZH1,CS4
DCLRE1B,CS1
H2AC21,CS2
SVIP,CS5
PHF14,CS6
KDM5C,CS6
CHD7,CS5
ARHGEF28,CS4
PPP6R3,CS3
ZNF281,CS5
PROSER1,CS6
POLM,CS5
UBASH3B,CS6
UBASH3A,CS6
ZNF143,CS2
PCGF2,CS3
KIFC1,CS3
PGC,CS5
SETD7,CS5
UBA6,CS3
ZMYM4,CS4
PRMT7,CS3
JARID2,CS5
EHMT1,CS4
DKKL1,CS4
IL17RA,CS5
PCF11,CS1
PHLPP1,CS7
PDZRN3,CS5
FIG4,CS5
GAPVD1,CS5
CLN3,CS5
SBDS,CS0
DNAJC19,CS2
TIMM17A,CS3
USP16,CS5
AMER1,CS6
ACADM,CS7
USP50,CS4
USP19,CS2
ACADSB,CS4
USP36,CS0
ADSL,CS2
OSBPL10,CS5
USP37,CS1
DMWD,CS6
ALDH9A1,CS5
USP46,CS4
ALDH3A2,CS6
USP25,CS6
USPL1,CS0
ANXA2P2,
USP1,CS1
ARG1,CS6
GET3,CS1
UBL4A,CS6
ATP5PO,CS2
AZGP1,CS3
BBS1,CS4
WDR48,CS1
USP42,CS4
JOSD1,CS4
USP32,CS3
USP45,CS6
CETN1,CS6
USP49,CS6
USP44,CS4
CLTA,CS5
COL11A2,CS6
WDR20,CS5
USP29,CS7
USP12,CS4
DHX8,CS0
DDX10,CS0
USP30,CS3
AMOT,CS5
USP21,CS4
FARSA,CS0
FLG,CS7
OTUD1,CS5
FRG1,CS5
FUCA1,CS3
GALK1,CS4
NIPSNAP2,CS6
OSBPL9,CS4
GLA,CS4
GNAL,CS7
GPX4,CS0
OTUB2,CS6
HADHA,CS3
BAP1,CS1
HIVEP2,CS6
USP38,CS4
IDH3A,CS2
FOXK2,CS6
KRT4,CS4
KRT84,CS4
LGALS7B,
KLHL13,CS4
MOG,CS2
MPST,CS6
NDUFA10,CS4
NDUFS2,CS2
NFRKB,CS1
USP43,CS5
PFDN4,CS2
PGAM2,CS5
PIK3C2A,CS6
PPM1G,CS3
PRIM2,
ALDH18A1,CS4
PHLPP2,CS4
RPL3L,CS6
MRPL23,CS2
RPS12,CS0
SDF2,CS3
JOSD2,CS6
USP17L2,
USP28,CS9
SRM,CS3
SRP68,CS1
SUPT6H,CS0
SURF2,CS4
TARBP1,CS4
TFAP4,CS2
TGM3,CS6
TNFAIP1,CS6
VCPIP1,CS2
ZNF207,CS0
IFRD2,CS3
TCEAL4,CS5
H2BC13,
SRPX,CS6
HAT1,CS5
SSNA1,CS6
CPNE1,CS4
USP6,CS4
ZMYM6,CS5
TXNL1,CS4
LONP1,CS0
VPS4B,CS4
BAG5,CS4
PREPL,CS4
ARHGEF10,CS6
LRRC14,CS4
AQR,CS0
BMS1,CS0
FEM1B,CS4
SLC25A13,CS5
MPHOSPH9,CS5
MICU1,CS5
SCML2,CS5
N4BP2L2,CS5
ECI2,CS4
PPIH,CS2
CRTAP,CS5
VAT1,CS4
RAD51AP1,CS6
FARS2,CS1
OGA,CS3
WDR3,CS0
SMAP,
ASCC3,CS1
OTUD6B,CS4
SNRNP27,CS0
NUP42,CS5
ATE1,CS6
SUPT16H,CS0
LAMB4,CS4
WDTC1,CS2
VWA8,CS4
ATG2A,CS4
PMPCA,CS0
MTCL1,CS7
POFUT2,CS5
KLHL18,CS5
TTC28,CS6
RRP8,CS5
ICE1,CS1
AHCYL2,CS4
RIMBP2,CS5
SCRIB,CS5
CORO1C,CS5
PRKD3,CS4
IFIT5,CS4
FTSJ1,CS5
HECTD1,CS2
ARMC8,CS5
PRKD2,CS6
NEPRO,CS0
DHRS7B,CS4
ANKRD17,CS2
DCAF4,CS4
TBL2,CS4
TRMT2A,CS4
DIMT1,CS1
IGKV4-1,
ACAD9,CS3
SSU72,CS0
TMOD3,CS5
TFPT,CS4
UTP18,CS1
SDF4,CS5
DCXR,CS4
GPN3,CS0
CRBN,CS5
ZNF639,CS4
DDX47,CS0
ANKFY1,CS4
GTSE1,CS4
ZFR,CS3
KDM3B,CS7
MRPL39,CS1
MRPS21,CS1
MIOS,CS1
TMX3,CS7
KLHL24,CS5
TMEM104,CS4
TEX10,CS1
YTHDF1,CS6
TRMT10C,CS2
TMEM160,CS6
ZNF770,CS7
USP47,CS5
WDR70,CS0
PRPF38B,CS0
CEP192,CS1
SRBD1,CS0
SHQ1,CS1
SEC61A2,CS6
RNF220,CS6
SMU1,CS0
TMA16,CS1
COPRS,CS3
NOP10,CS1
FEM1A,CS3
SUPT20H,CS9
PPP1R9A,CS5
AMBRA1,CS2
NHP2,CS1
IWS1,CS4
IPO9,CS1
UGGT2,CS5
KDM3A,CS4
UBAP2,CS4
UNC45A,CS2
LANCL2,CS7
KLHL9,CS6
MEPCE,CS0
DHX33,CS0
FEM1C,CS5
WDR18,CS1
LRRC47,CS5
KLHL8,CS7
ZBTB2,CS3
BEND3,CS4
TRMT11,CS5
MRPS35,CS1
UBE2O,CS2
YOD1,CS4
P3H1,CS3
NOC3L,CS1
RBM15,CS3
YTHDC2,CS5
TUT1,CS0
NIBAN2,CS4
MRPL40,CS3
NOL6,CS0
KRI1,
PYCR3,CS5
DDA1,CS2
DHX40,CS3
FN3KRP,CS6
CENPU,CS3
RIOX1,
ZYG11B,CS4
WDR59,CS3
RPAP2,CS0
THNSL1,CS8
FBXO11,CS3
WDR26,CS2
KLHL15,CS6
DCAF11,CS5
SNX27,CS4
SLIRP,CS2
LONP2,CS7
KCTD10,CS2
WDR75,CS0
ABRAXAS1,CS3
POLR1B,CS0
USP48,CS6
FBXW9,CS4
MRPL45,CS1
CMSS1,CS7
THOC3,CS0
NEURL4,CS3
GPT2,CS4
KLHL22,CS4
ATAD1,CS5
SPRYD3,CS5
MPND,CS4
NUDCD1,CS6
PPIL4,CS1
KBTBD6,CS6
MTDH,CS4
NAF1,CS3
TADA2B,CS8
TMEM203,CS7
ABCC12,CS7
MYL12B,CS5
BTBD9,CS3
OSBPL11,CS5
GPRASP2,CS7
HAUS1,CS0
FBXO17,CS4
MRPL53,CS1
SFXN4,CS6
LRR1,CS0
SPATA2L,CS6
ZG16B,CS6
ZC3H18,CS1
FAM210A,CS2
RPTN,CS6
ATXN7L2,CS4
RBM45,CS4
LRRC15,CS4
SCLT1,CS6
WDR36,CS1
UBXN2B,CS4
TCEAL2,CS6
MPP7,CS6
PLEKHA7,CS5
COPS9,CS4
KLHL23,CS6
AMOTL1,CS5
PABIR2,CS7
SASS6,CS1
LONRF2,CS5
UBXN2A,CS7
ASXL1,CS6
DCP1B,CS5
KCTD6,CS5
RPL22L1,CS2
FBXO45,CS6
PDE12,CS4
TYSND1,CS6
KDM1B,CS5
POLR1F,CS0
ANKRD52,CS2
INO80E,CS3
KRT79,CS4
HMX3,CS5
USP41,
KIF7,CS5
CEP85L,CS6
LIN28B,CS5
USP27X,CS6
VSIG8,CS5
EIF2AK4,CS5
ATXN7L3B,CS5
DCAF10,CS4
SLX4,CS2
SLX4IP,CS5
PAGR1,CS4
RNF20,CS1
SLX1B,
PSMB2,CS0
TIMM17B,CS6
MYH11,CS4
ANKRD44,CS6
OSBPL6,CS5
CEP97,CS3
LARP7,CS3
METTL16,CS1
NOP56,CS0
RPAP1,CS0
CNOT9,CS1
RPAP3,CS1
ARHGAP23,CS3
TTI1,CS1
HEXIM2,CS4
HNRNPUL2,CS2
NTPCR,CS5
ZNHIT2,CS0
LRRC40,CS4
SRP72,CS0
ANP32B,CS3
HNRNPA0,CS3
HSPA6,CS3
MRPS27,CS2
C12orf45,
INTS1,CS0
YTHDF2,CS2
TTI2,CS1
HNRNPH2,CS4
INTS7,CS1
ARID2,CS3
ELAVL1,CS2
TAF3,CS2
ACTR6,CS1
PHGDH,CS3
UBE2S,CS2
INTS4,CS0
HSPA1L,CS6
NOP58,CS0
ANP32E,CS2
INTS3,CS0
HNRNPCL2,
TUBA8,CS4
MAGED2,CS7
AK2,CS2
KPNA5,CS5
DDX3Y,
TBPL2,CS4
RTRAF,CS1
PHF8,CS3
YRDC,CS0
SDE2,CS0
TBC1D15,CS5
HELLS,CS6
LRCH2,CS5
ANLN,CS1
UBE2NL,
ACTR5,CS3
NUSAP1,CS4
DTYMK,CS0
SLFN11,CS5
PCBP3,CS6
MEIG1,CS6
MYLK2,CS3
RGPD1,
ACTR8,CS1
MRPL37,CS2
FRMD4A,CS6
NNT,CS5
USP34,CS5
TDP1,CS4
WSB1,CS6
ZC3HC1,CS4
DCBLD2,CS5
SEMA4B,CS4
TCF19,CS6
LRIG1,CS6
CHMP2A,CS0
CDKL5,CS6
BRIP1,CS2
PSD3,CS6
FAN1,CS6
PPP2R2B,CS6
PPP3CC,CS6
ATP5F1A,CS1
NSUN2,CS5
PSD2,CS6
USP9Y,
SBF2,CS6
LAPTM5,CS6
MICALL1,CS4
APBB1IP,CS5
SBK1,CS3
FCHSD1,CS5
SRGAP2,
MYO1G,CS4
EPHA1,CS5
MTIF2,CS3
SOCS5,CS2
CDK13,CS3
KRT74,CS5
CENPF,CS2
CASKIN1,CS4
PRICKLE1,CS6
TOMM40,CS0
PXMP2,CS4
GTF3C6,CS2
THAP3,CS3
INO80,CS1
ELSPBP1,CS6
DCAF5,CS5
BRWD1,CS4
DCAF6,CS2
DCAF12,CS6
DNAJB8,CS4
LIMD1,CS5
WTIP,CS5
MTF2,CS4
MORC2,CS4
H2AC6,CS1
CHD6,CS5
ACSM3,CS5
KCTD11,CS5
KDM2A,CS1
MRGBP,CS1
TSHZ1,CS7
TSHZ2,CS6
TSHZ3,CS7
CACNA1H,CS5
PCNX1,CS5
NR4A3,CS6
BMP2K,CS4
VGLL3,CS3
SLITRK3,CS5
FOXC2,CS4
ONECUT2,CS6
SLC39A6,CS6
RBM15B,CS4
PRDM13,CS6
TMEM121B,CS4
RHOBTB2,CS5
SHOX2,CS5
DCAF13,CS6
DCAF15,CS3
DCAF16,CS6
DCAF17,CS5
KDM2B,CS4
STK38,CS6
FUT4,CS4
PITX2,CS6
FANCB,CS6
MEGF6,CS5
FAH,CS6
PTGDS,CS5
SELENOP,CS5
OAZ1,CS5
GPM6B,CS5
COL9A3,CS5
SPCS2,CS0
TMCO3,CS3
CEND1,CS3
SPARCL1,CS4
MGARP,CS4
PRCC,CS2
OLFM1,CS6
DNAJC4,CS5
CHMP1B,CS7
NPC1,CS5
CCDC50,CS6
CADPS2,CS5
MIB1,CS2
RFWD3,CS2
RNF13,CS5
RNF150,CS5
RNF165,CS6
RNF115,CS4
ZNRF1,CS7
ZNRF2,CS6
ZNRF4,CS6
RNF186,CS6
RNF26,CS3
UHRF2,CS5
LTN1,CS4
RNF152,CS6
MGRN1,CS5
RFFL,CS3
RNF157,CS5
RNF168,CS2
TRIM43,CS3
NEURL1,CS5
TRIM56,CS5
RNF144B,CS6
RNF122,CS6
NFX1,CS6
RNF182,CS5
SH3RF2,CS5
ZNRF3,CS6
UBE2Q1,CS2
IRF2BPL,CS7
UBE2Q2,CS5
UBE2T,CS3
UBE2U,CS5
BFAR,CS6
CGRRF1,CS5
RNF113A,CS0
RNF166,CS4
RNF17,CS5
RNF170,CS7
RNF139,CS4
TRIM35,CS7
TRIM38,CS5
TRIM47,CS4
TRIM65,CS5
VPS41,CS1
AGBL2,CS6
ASPM,CS3
TRAPPC11,CS0
NPIPB13,
MTHFSD,CS5
PIWIL1,CS5
RNF38,CS4
SPSB1,CS6
TTLL5,CS4
JPH1,CS4
RTCB,CS1
CPNE2,CS4
MYL5,CS5
H1-0,
GRK4,CS4
PCK1,CS5
CUEDC1,CS4
LZIC,CS4
NTMT1,CS4
PHF7,CS5
RBM34,CS3
RPL41,
TCP11L1,CS5
LMCD1,CS7
MZT2A,
TSLP,CS5
FRMD8,CS7
C19orf12,CS4
TCP11,CS4
KIR3DX1,
ARGLU1,CS1
PNMA8A,CS6
LGALS2,CS6
ODAM,CS6
AMMECR1L,CS4
AVPI1,CS5
ACBD6,CS5
SHTN1,CS6
NRARP,CS5
ARPP19,CS1
POLK,CS6
UEVLD,CS5
DTX3,CS3
MARCHF7,
UBE2DNL,
LNX2,CS6
MKRN3,CS5
RC3H2,CS5
RNF113B,CS5
RNF185,CS4
TRIM74,
TRIM17,CS4
UBE2J2,CS3
LONRF1,CS8
TRIM34,CS6
MKRN2,CS6
TRIM36,CS6
MARCHF3,
RSPRY1,CS5
UBR3,CS5
RNF32,CS6
BRAP,CS2
MARCHF5,
TRIM72,CS4
UBE2F,CS5
RNF133,CS4
MARCHF10,
RNF6,CS4
TRIM15,CS6
EN1,CS5
NKX2-5,
INSIG2,CS6
MYBPC1,CS6
TRPA1,CS5
PYHIN1,CS6
TCF7,CS3
RNF19B,CS5
BTG4,CS6
EVI5,CS5
VPS36,CS4
FBXO31,CS6
LRRK2,CS5
IGKV2D-29,
ASB2,CS6
ASB1,CS6
ASB6,CS4
ASB7,CS4
ASB12,CS5
ADSS2,CS1
TECPR1,CS4
WDR45,CS4
ATG2B,CS6
OBSL1,CS4
ATG4C,CS3
MAP1LC3C,CS6
PIK3C3,CS1
PIK3R4,CS1
UVRAG,CS5
ATG14,CS3
RUBCN,CS6
TRABD,CS5
RUBCNL,CS6
ATG13,CS6
ATG101,CS5
ETFA,CS5
ESYT2,CS6
COX15,CS3
HSD17B12,CS1
RIF1,CS3
CPT1A,CS4
FARSB,CS0
LAP3,CS4
NANS,CS5
ESD,CS6
ALDH7A1,CS3
TEDC1,CS2
RTL6,CS7
RMC1,CS6
FYCO1,CS4
CCZ1,
MON1B,CS6
DNAAF4,CS6
STBD1,CS6
TECPR2,CS6
TBC1D2B,CS5
WDR11,CS5
LLGL1,CS6
TEFM,CS2
RBM26,CS4
RBFA,CS5
MTM1,CS6
BRSK2,CS6
VANGL1,CS4
KLHDC10,CS4
NAPG,CS1
CSNK1G3,CS6
XIRP2,CS5
CLPTM1L,CS7
EIF5B,CS2
SH3PXD2A,CS4
CEP170B,CS4
MAST3,CS4
BAIAP2L1,CS6
GFPT1,CS1
PARS2,CS2
MAP3K15,
RAB24,CS4
RABGAP1L,CS5
SMCR8,CS5
ABHD10,CS4
CEP78,CS5
DIP2B,CS2
EMILIN3,CS5
OSBPL8,CS4
INA,CS4
ASPH,CS6
TRMT61B,CS3
FREM1,CS6
RASSF4,CS5
TAOK1,CS8
TRAPPC8,CS0
TRAPPC12,CS5
HSD17B4,CS3
HADH,CS5
NAA15,CS1
BTBD8,CS5
KIAA1191,CS5
NDUFB6,CS2
MKX,CS6
EYA1,CS6
SESN2,CS4
SESN1,CS6
KMT2B,CS2
BRINP1,CS6
U2AF1L4,CS5
PITX3,CS4
NR4A2,CS4
H1-4,
SIRT5,CS5
TOR1AIP2,CS2
TPX2,CS0
FOXL2,CS3
PEX11A,CS5
PEX11G,CS6
USP31,CS6
AFF1,CS6
NT5E,CS5
UBE4B,CS4
PEDS1,CS4
KDM4C,CS5
ZNF644,CS5
MAPK6,CS4
CSN1S1,CS5
CSN2,CS6
PLEKHA5,CS5
EXTL3,CS4
KRT13,CS4
KRT14,CS5
LAMB1,CS5
LAMB2,CS5
IRAG2,CS4
MT-ATP8,
MT-CO1,
MT-ND4,
MT-ND5,
NKTR,CS5
EXOSC9,CS1
PNLIP,CS6
RPL7A,
RPS27,
UBA52,CS0
VRK2,CS6
ZNF142,CS6
ZNF175,CS6
CDC42BPA,CS4
MAP4K3,CS7
GAS7,CS5
SLC4A4,CS5
PROM1,CS6
CEP290,CS4
IFT140,CS4
RIPOR2,CS5
NUP58,CS3
CEP350,CS2
TOX4,CS3
PIBF1,CS6
CNTRL,CS4
COBLL1,CS4
ADNP2,CS5
ADGRL1,CS6
PLEKHA6,CS5
SETX,CS2
RAP1GAP2,CS7
CIC,CS5
RGL1,CS6
COBL,CS6
PPP1R13B,CS5
CRTC1,CS6
SPECC1L,CS4
SIK3,CS5
MACF1,CS5
BICRAL,CS7
KIAA1549L,CS6
PTPN23,CS0
KRT23,CS4
KIF26A,CS4
ZC3H7A,CS3
BICRA,CS7
FAM13B,CS6
FAM53C,CS5
WDR44,CS3
NSD3,CS6
KIF26B,CS5
CCDC186,CS6
MSL2,CS3
ZNF823,CS6
CCDC88A,CS4
ZNF83,CS5
MBD5,CS6
ZNF839,CS4
TXLNG,CS5
MYNN,CS5
FAM214A,CS6
ARHGAP31,CS5
KIAA1328,CS4
ZNF106,CS5
GAREM1,CS5
CRTC3,CS4
RASAL3,CS6
CPLANE1,CS4
WNK2,
FBXO30,CS6
TBC1D3F,
ABLIM2,CS5
MAP3K21,CS4
ZGPAT,CS5
CGNL1,CS5
HPS4,CS7
NAV3,CS5
NAV1,CS3
CCDC97,CS7
CEP95,CS4
MIDEAS,CS3
RBM33,CS4
CFAP36,CS4
FMNL2,CS6
ARHGAP33,CS5
MSI2,CS4
TOM1L2,CS5
ZNF418,CS6
KIAA2026,
ZNF600,CS6
SYNPO2,CS7
INTS6L,CS7
USF3,CS6
MUC12,CS5
STK32C,CS7
CCDC88B,CS3
NCKAP5L,CS4
ZBTB8OS,CS1
NCKAP5,CS6
SOGA1,CS5
WASH2P,
SIMC1,CS4
MYO18A,CS3
POM121C,CS1
WFDC5,CS5
SERTAD2,CS6
KLHL41,CS5
FKBP14,CS7
DNAJC9,CS0
ATAD2,CS3
SCX,
RAG2,CS5
CDCA4,CS5
NANOG,
SALL4,CS5
PRDM16,CS4
MDN1,CS0
NLRP10,CS6
DENND5A,CS4
ZBTB1,CS5
MED12L,CS6
SMOC2,CS6
EVC2,CS6
ATP5PF,CS2
BCL7C,CS4
HSPA1B,
ZNF428,CS5
KRT16,CS3
LCOR,CS5
ZNF224,CS5
SPHK2,CS4
MBTPS1,CS1
HOXA11,CS3
NUPR1,CS5
FAT1,CS6
BHLHE41,CS5
CHD1L,CS4
H3F3AP6,
H2BC3,
GRIN3A,CS5
ZNF45,CS5
MRTO4,CS0
API5,CS3
APLF,CS5
PBRM1,CS3
TBX21,CS5
PHC3,CS5
TNP2,CS5
UQCC1,CS4
CHRM2,CS4
PDS5B,CS3
MKRN1,CS1
CXXC5,CS5
MCPH1,CS3
LZTR1,CS7
ZBTB9,CS3
ZBTB3,CS4
HOXC13,CS4
ZNF226,CS5
HOXC9,CS5
